1722	"PARQUE SAN MARTIN"	-34.6827774048	-58.7286109924	"http://dbpedia.org/resource/Parque_San_Mart%C3%ADn,_Buenos_Aires_Province"	"B"
1722	"PARQUE SAN MARTIN"	-34.6827774048	-58.7166671753	"http://dbpedia.org/resource/Parque_San_Mart%C3%ADn,_Buenos_Aires_Province"	"B"
1722	"PARQUE SAN MARTIN"	-34.6500015259	-58.7286109924	"http://dbpedia.org/resource/Parque_San_Mart%C3%ADn,_Buenos_Aires_Province"	"B"
1722	"PARQUE SAN MARTIN"	-34.6500015259	-58.7166671753	"http://dbpedia.org/resource/Parque_San_Mart%C3%ADn,_Buenos_Aires_Province"	"B"
1727	"MARCOS PAZ"	-34.7666664124	-58.8333320618	"http://dbpedia.org/resource/Marcos_Paz,_Buenos_Aires"	"B"
1741	"GENERAL LAS HERAS"	-34.9333343506	-58.9500007629	"http://dbpedia.org/resource/General_Las_Heras,_Buenos_Aires_Province"	"B"
1742	"PASO DEL REY"	-34.6583328247	-58.76222229	"http://dbpedia.org/resource/Paso_del_Rey"	"B"
1742	"PASO DEL REY"	-34.6583328247	-58.75	"http://dbpedia.org/resource/Paso_del_Rey"	"B"
1742	"PASO DEL REY"	-34.6500015259	-58.76222229	"http://dbpedia.org/resource/Paso_del_Rey"	"B"
1742	"PASO DEL REY"	-34.6500015259	-58.75	"http://dbpedia.org/resource/Paso_del_Rey"	"B"
1744	"MORENO"	-34.6511116028	-58.7900009155	"http://dbpedia.org/resource/Moreno,_Buenos_Aires"	"B"
1744	"MORENO"	-34.6511116028	-58.7833328247	"http://dbpedia.org/resource/Moreno,_Buenos_Aires"	"B"
1744	"MORENO"	-34.6500015259	-58.7900009155	"http://dbpedia.org/resource/Moreno,_Buenos_Aires"	"B"
1744	"MORENO"	-34.6500015259	-58.7833328247	"http://dbpedia.org/resource/Moreno,_Buenos_Aires"	"B"
1748		-34.6166648865	-58.9500007629	"http://dbpedia.org/resource/General_Rodr%C3%ADguez"	"B"
1752	"LOMAS DEL MIRADOR"	-34.6666679382	-58.533000946	"http://dbpedia.org/resource/Lomas_del_Mirador"	"B"
1752	"LOMAS DEL MIRADOR"	-34.6666679382	-58.5297241211	"http://dbpedia.org/resource/Lomas_del_Mirador"	"B"
1752	"LOMAS DEL MIRADOR"	-34.6500015259	-58.533000946	"http://dbpedia.org/resource/Lomas_del_Mirador"	"B"
1752	"LOMAS DEL MIRADOR"	-34.6500015259	-58.5297241211	"http://dbpedia.org/resource/Lomas_del_Mirador"	"B"
1754	"SAN JUSTO"	-34.6666679382	-58.5499992371	"http://dbpedia.org/resource/San_Justo,_Buenos_Aires"	"B"
1755	"RAFAEL CASTILLO"	-34.7166671753	-58.6166648865	"http://dbpedia.org/resource/Rafael_Castillo,_Buenos_Aires"	"B"
1757	"GREGORIO DE LAFERRERE"	-34.75	-58.5833320618	"http://dbpedia.org/resource/Gregorio_de_Laferr%C3%A8re,_Buenos_Aires"	"B"
1759	"GONZALEZ CATAN"	-34.7666664124	-58.6500015259	"http://dbpedia.org/resource/Gonz%C3%A1lez_Cat%C3%A1n"	"B"
1761	"PONTEVEDRA"	-34.75	-58.7011108398	"http://dbpedia.org/resource/Pontevedra,_Buenos_Aires_Province"	"B"
1761	"PONTEVEDRA"	-34.75	-58.7000007629	"http://dbpedia.org/resource/Pontevedra,_Buenos_Aires_Province"	"B"
1761	"VEINTE DE JUNIO"	-34.7750015259	-58.7249984741	"http://dbpedia.org/resource/Veinte_de_Junio"	"B"
1761	"VEINTE DE JUNIO"	-34.7750015259	-58.7166671753	"http://dbpedia.org/resource/Veinte_de_Junio"	"B"
